"Record Date","System Name","Organization","Product","Model","Drawer","FRU","A(N1CP2)","B(N0CP1)","C(N0CP2)","D(N0SC)","E(N1CP1)"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC0","mdc1","32.93","32.81","31.87","37.12","31.25"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC0","mdc2","31.68","31.43","30.43","36.81","30.00"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC1","mdc1","31.31","31.87","31.50","37.50","32.43"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC1","mdc2","30.18","30.93","30.56","37.25","31.06"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC2","mdc1","32.12","31.93","32.37","43.12","31.68"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC2","mdc2","31.00","30.75","31.18","43.00","30.43"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC3","mdc1","30.25","30.81","31.06","41.87","31.06"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC3","mdc2","28.93","29.31","30.00","41.75","29.81"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC4","mdc1","31.56","32.37","32.87","45.00","32.31"
"2019-11-25 02:03:40 EST","t53","EST","zThemis","zHE","CPC4","mdc2","30.50","31.31","31.68","44.93","31.31"
"2019-11-25 02:03:37 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc1","30.37","30.12","30.56","36.75","29.81"
"2019-11-25 02:03:37 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc2","28.93","29.00","29.31","36.50","28.56"
"2019-11-25 02:03:16 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc1","36.68","35.62","37.25","40.75","36.56"
"2019-11-25 02:03:16 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc2","35.68","34.81","36.06","40.81","35.43"
"2019-11-25 02:03:16 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc1","34.18","35.50","35.62","38.87","35.31"
"2019-11-25 02:03:16 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc2","33.12","34.50","34.43","38.75","34.06"
"2019-11-25 02:03:02 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc1","40.56","41.87","37.93","43.93","40.93"
"2019-11-25 02:03:02 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc2","39.37","40.37","36.68","43.68","39.75"
"2019-11-25 02:03:02 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc1","41.81","41.06","39.31","48.75","41.18"
"2019-11-25 02:03:02 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc2","40.50","40.31","38.37","48.18","39.62"
"2019-11-25 02:03:02 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc1","41.75","41.93","40.00","44.75","38.93"
"2019-11-25 02:03:02 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc2","40.31","40.18","39.00","44.68","37.43"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc1","33.68","34.37","35.25","37.25","33.18"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc2","32.37","33.43","34.31","37.12","32.00"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc1","33.06","35.06","33.93","39.37","32.75"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc2","31.81","33.62","32.81","39.12","31.75"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc1","34.06","34.68","34.25","42.18","32.43"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc2","32.68","33.43","32.75","42.25","31.37"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc1","34.06","33.43","33.18","42.37","35.31"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc2","33.25","32.56","32.25","42.87","34.25"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc1","34.18","34.37","33.56","41.93","34.12"
"2019-11-25 02:02:59 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc2","32.50","33.06","32.18","42.00","33.00"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc1","25.00","25.68","25.31","35.25","24.81"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc2","24.31","25.06","24.56","34.93","23.87"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc1","25.75","26.37","25.75","38.93","27.25"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc2","24.81","25.43","25.00","38.93","26.18"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc1","26.81","25.31","25.50","39.12","27.25"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc2","25.75","24.25","24.75","38.75","26.00"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc1","25.43","25.56","24.68","33.93","25.06"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc2","24.43","24.62","23.87","33.75","24.31"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc1","25.87","24.31","24.18","36.12","24.87"
"2019-11-25 02:02:59 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc2","24.93","23.75","23.50","36.12","24.12"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc1","36.43","35.37","37.75","48.25","36.75"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc2","34.93","34.18","36.18","48.06","35.25"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc1","35.37","35.87","35.43","47.43","35.87"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc2","34.31","34.68","34.37","47.18","34.50"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc1","35.25","35.75","35.62","48.87","36.37"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc2","34.12","34.56","34.43","48.56","35.00"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc1","37.06","35.56","35.68","49.81","35.87"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc2","35.81","34.37","34.62","49.62","34.68"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc1","36.43","38.00","36.87","50.12","36.00"
"2019-11-25 02:02:55 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc2","35.31","36.50","35.75","50.68","35.50"
"2019-11-25 02:02:42 EST","t24","EST","zThemis","zHE","CPC0","mdc1","25.25","24.68","24.06","44.12","23.56"
"2019-11-25 02:02:42 EST","t24","EST","zThemis","zHE","CPC0","mdc2","24.25","23.68","23.18","44.06","22.75"
"2019-11-25 02:02:42 EST","t24","EST","zThemis","zHE","CPC1","mdc1","25.31","23.31","25.25","49.62","26.31"
"2019-11-25 02:02:42 EST","t24","EST","zThemis","zHE","CPC1","mdc2","24.25","22.56","24.18","49.68","25.12"
"2019-11-25 02:02:42 EST","t24","EST","zThemis","zHE","CPC2","mdc1","24.00","24.31","25.25","49.18","25.06"
"2019-11-25 02:02:42 EST","t24","EST","zThemis","zHE","CPC2","mdc2","23.00","23.12","23.81","49.12","23.68"
"2019-11-25 02:02:35 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc1","42.43","40.87","42.25","41.18","39.06"
"2019-11-25 02:02:35 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc2","41.50","39.93","41.37","41.25","38.43"
"2019-11-25 02:02:35 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc1","43.18","42.68","41.50","41.37","42.12"
"2019-11-25 02:02:35 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc2","42.43","42.06","40.56","41.06","41.37"
"2019-11-25 02:02:28 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc1","40.93","38.31","35.50","38.37","39.75"
"2019-11-25 02:02:28 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc2","40.43","37.93","35.12","38.56","39.25"
"2019-11-25 02:02:28 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc1","37.06","39.43","40.06","37.12","43.25"
"2019-11-25 02:02:28 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc2","36.62","38.87","39.68","37.06","42.50"
"2019-11-25 02:02:14 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc1","28.75","28.50","29.25","36.18","31.56"
"2019-11-25 02:02:14 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc2","27.68","27.25","28.06","35.93","30.00"
"2019-11-25 02:02:14 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc1","28.81","28.81","30.25","38.31","31.12"
"2019-11-25 02:02:14 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc2","27.62","27.62","28.81","38.00","29.50"
"2019-11-25 02:02:02 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc1","60.00","60.68","58.93","60.12","58.81"
"2019-11-25 02:02:02 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc2","58.43","59.18","57.62","60.18","57.06"
"2019-11-25 02:02:02 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc1","57.81","57.81","59.25","60.18","58.00"
"2019-11-25 02:02:02 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc2","56.31","56.31","57.56","60.18","56.75"
"2019-11-25 02:02:02 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc1","59.81","59.37","59.00","61.56","60.43"
"2019-11-25 02:02:02 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc2","58.06","57.75","57.56","61.37","58.56"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC0","mdc1","30.18","31.31","31.93","35.87","32.06"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC0","mdc2","29.12","30.31","30.62","35.62","30.56"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC1","mdc1","30.12","30.31","30.75","36.12","31.06"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC1","mdc2","28.87","29.00","29.50","36.12","29.68"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC2","mdc1","31.56","31.06","31.81","38.56","30.18"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC2","mdc2","30.56","29.75","30.43","38.43","28.93"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC3","mdc1","27.43","26.81","27.87","39.87","27.75"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC3","mdc2","26.37","25.68","26.31","39.56","26.25"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC4","mdc1","25.37","27.25","27.06","37.75","27.06"
"2019-11-25 02:02:01 EST","t07","EST","zThemis","zHE","CPC4","mdc2","24.25","26.43","26.00","37.81","26.43"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc1","26.06","27.00","27.06","32.87","27.87"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc2","25.18","26.00","26.18","32.62","26.50"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc1","28.00","27.06","27.50","38.43","28.93"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc2","27.00","26.00","26.56","38.31","28.25"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc1","19.25","19.37","19.25","17.37","19.50"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc2","19.31","19.50","19.37","17.25","19.43"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc1","37.50","36.56","33.75","43.00","35.06"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc2","36.12","35.56","32.37","42.81","33.68"
"2019-11-25 02:02:01 EST","T03","BRINGUP","zThemis","zHE","CPC4","mdc1","34.87","34.75","34.62","41.25","32.18"
